City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
287,Tres Lagoas,BR,2022-04-26 07:19:15,-20.7511,-51.6783,71.06,66,100,4.29
288,Copiapo,CL,2022-04-26 07:16:25,-27.3667,-70.3333,53.29,88,2,0.43
289,Tilichiki,RU,2022-04-26 07:19:16,60.4667,166.1,31.15,98,100,8.79
290,Walajapet,IN,2022-04-26 07:19:16,12.9333,79.3833,101.07,24,1,9.44
291,Byadgi,IN,2022-04-26 07:19:17,14.6833,75.4833,97.79,24,13,5.86
292,Acajutla,SV,2022-04-26 07:19:18,13.5928,-89.8275,80.08,75,67,4.7
293,Dwarka,IN,2022-04-26 07:19:18,22.2394,68.9678,88.41,51,0,13.15
294,Bud,US,2022-04-26 07:19:19,39.447,-86.1758,43.18,76,18,9.35
295,Sinegorye,RU,2022-04-26 07:19:19,62.0788,150.477,20.14,90,100,8.55
296,Binga,ZW,2022-04-26 07:19:20,-17.6203,27.3414,76.42,57,93,0.72
297,Aldan,RU,2022-04-26 07:19:20,58.6031,125.3894,32.95,57,100,7.94
298,Mwene-Ditu,CD,2022-04-26 07:19:21,-7.0,23.45,69.84,90,98,6.87
299,Pisco,PE,2022-04-26 07:19:22,-13.7,-76.2167,66.25,82,0,9.22
300,Evensk,RU,2022-04-26 07:19:22,61.95,159.2333,32.0,79,100,18.66
301,Novaya Malykla,RU,2022-04-26 07:19:23,54.2,49.95,60.4,66,100,14.76
302,Jumla,NP,2022-04-26 07:19:24,29.2747,82.1838,68.22,27,98,6.58
303,Yumen,CN,2022-04-26 07:19:24,40.2833,97.2,67.28,10,95,18.84
304,Newport,GB,2022-04-26 07:14:54,51.5877,-2.9984,47.98,81,8,10.13
305,Port Macquarie,AU,2022-04-26 07:19:25,-31.4333,152.9167,66.88,81,100,4.29
306,Carutapera,BR,2022-04-26 07:19:26,-1.195,-46.02,75.0,94,92,4.99
307,Ilulissat,GL,2022-04-26 07:19:26,69.2167,-51.1,26.62,86,100,4.61
308,Soria,ES,2022-04-26 07:19:27,41.6667,-2.6667,46.11,100,100,1.72
309,Praia Da Vitoria,PT,2022-04-26 07:19:27,38.7333,-27.0667,54.75,93,20,5.75
310,Okhotsk,RU,2022-04-26 07:19:29,59.3833,143.3,34.02,84,4,7.78
311,Dutlwe,BW,2022-04-26 07:19:30,-23.9833,23.9,65.37,26,0,8.77
312,Pachino,IT,2022-04-26 07:19:30,36.7186,15.0907,63.46,59,0,2.24
313,Northam,GB,2022-04-26 07:19:31,51.0333,-4.2167,47.61,84,6,9.53
314,Praia,CV,2022-04-26 07:19:32,14.9215,-23.5087,72.14,64,0,20.71
315,Lapua,FI,2022-04-26 07:19:32,62.9693,23.0088,41.11,70,80,10.8
316,Viedma,AR,2022-04-26 07:19:33,-40.8135,-62.9967,55.81,31,63,19.95
317,Arraial Do Cabo,BR,2022-04-26 07:20:33,-22.9661,-42.0278,74.48,83,23,12.46
318,Eureka,US,2022-04-26 07:20:34,40.8021,-124.1637,51.75,87,96,5.99
319,Luwuk,ID,2022-04-26 07:20:34,-0.9516,122.7875,84.25,81,82,1.3
320,Kropotkin,RU,2022-04-26 07:20:35,45.4375,40.5756,74.35,56,100,5.64
321,Turka,UA,2022-04-26 07:20:35,49.1541,23.0297,40.15,94,100,2.98
322,Takoradi,GH,2022-04-26 07:20:36,4.8845,-1.7554,80.19,85,99,2.64
323,Davila,PH,2022-04-26 07:20:36,18.4726,120.5763,89.58,73,9,9.04
324,Santa Isabel,BR,2022-04-26 07:20:37,-23.3156,-46.2214,65.5,97,11,2.04
325,Chlumec,CZ,2022-04-26 07:20:38,50.6997,13.9396,54.12,83,19,3.29
326,Morlaix,FR,2022-04-26 07:20:38,48.5833,-4.0,51.85,87,0,12.66
327,Srednekolymsk,RU,2022-04-26 07:20:39,67.45,153.6833,21.92,85,100,11.81
328,Show Low,US,2022-04-26 07:20:39,34.2542,-110.0298,53.15,24,0,4.61
329,Tongchuan,CN,2022-04-26 07:20:40,35.0806,109.0897,81.16,22,100,4.9
330,Tymovskoye,RU,2022-04-26 07:20:40,50.8456,142.655,34.38,91,100,7.87
331,Bucerias,MX,2022-04-26 07:20:37,20.75,-105.3333,72.99,82,0,4.16
332,Sibolga,ID,2022-04-26 07:20:41,1.7427,98.7792,80.62,87,100,4.34
333,Kohima,IN,2022-04-26 07:20:42,25.6667,94.1167,75.97,25,3,7.74
334,San Luis,AR,2022-04-26 07:20:43,-33.295,-66.3356,63.95,60,0,12.57
335,Rumonge,BI,2022-04-26 07:20:43,-3.9736,29.4386,76.64,75,82,2.86
336,Urumqi,CN,2022-04-26 07:20:44,43.801,87.6005,56.35,63,75,6.71
337,Mitsamiouli,KM,2022-04-26 07:20:44,-11.3847,43.2844,86.29,66,20,5.75
338,Hualmay,PE,2022-04-26 07:20:45,-11.0964,-77.6139,66.45,88,100,7.9
339,Charleston,US,2022-04-26 07:20:46,32.7766,-79.9309,68.02,94,0,5.75
340,Usinsk,RU,2022-04-26 07:20:46,65.9939,57.5281,37.4,99,100,10.49
341,Isla Mujeres,MX,2022-04-26 07:20:47,21.2311,-86.731,77.16,82,1,12.39
342,Otradnoye,RU,2022-04-26 07:20:48,59.7775,30.8181,49.96,74,33,7.43
343,Bambari,CF,2022-04-26 07:20:48,5.768,20.6757,80.92,68,100,5.1
344,Nishihara,JP,2022-04-26 07:20:49,26.1842,127.7558,85.66,83,75,16.11
345,Aktash,RU,2022-04-26 07:20:49,50.3,87.7333,34.23,43,99,6.8
346,Vicuna,CL,2022-04-26 07:20:50,-30.0319,-70.7081,47.93,77,0,0.49
347,Puerto Madryn,AR,2022-04-26 07:20:51,-42.7692,-65.0385,58.37,41,100,28.27
348,Nizwa,OM,2022-04-26 07:20:51,22.9333,57.5333,92.37,23,6,8.5
349,Kathu,TH,2022-04-26 07:20:52,7.9178,98.3332,85.82,72,78,5.39
350,Maiduguri,NG,2022-04-26 07:20:52,11.8464,13.1603,89.92,42,50,14.16
351,Mwinilunga,ZM,2022-04-26 07:20:53,-11.7358,24.4293,68.85,72,56,8.12
352,Kohtla-Jarve,EE,2022-04-26 07:17:50,59.3986,27.2731,40.5,81,12,12.95
353,Airai,TL,2022-04-26 07:20:54,-8.9266,125.4092,72.77,53,100,1.88
354,Vardo,NO,2022-04-26 07:20:55,70.3705,31.1107,22.98,68,40,21.85
355,Mayumba,GA,2022-04-26 07:20:55,-3.432,10.6554,78.62,88,100,6.71
356,Belmonte,BR,2022-04-26 07:20:56,-15.8631,-38.8828,75.79,83,23,5.28
357,Rosetta,EG,2022-04-26 07:20:56,31.4044,30.4164,69.49,58,100,7.56
358,Port Lincoln,AU,2022-04-26 07:20:57,-34.7333,135.8667,64.0,80,88,13.44
359,Sisimiut,GL,2022-04-26 07:20:57,66.9395,-53.6735,28.18,90,100,11.88
360,Menongue,AO,2022-04-26 07:20:58,-14.6585,17.691,68.31,58,76,4.79
361,Muisne,EC,2022-04-26 07:20:58,0.6,-80.0333,76.95,89,100,8.93
362,Lerwick,GB,2022-04-26 07:20:59,60.1545,-1.1494,44.6,62,100,17.43
363,Odienne,CI,2022-04-26 07:22:00,9.51,-7.5692,76.12,50,100,2.91
364,Novyy Urengoy,RU,2022-04-26 07:22:01,66.0833,76.6333,26.6,88,98,10.31
365,Saint-Francois,FR,2022-04-26 07:22:01,46.4154,3.9054,49.44,93,100,5.75
366,Khilok,RU,2022-04-26 07:22:02,51.3674,110.4676,38.95,26,100,10.0
367,Esna,EG,2022-04-26 07:22:02,25.2934,32.554,88.23,15,0,4.14
368,Sao Jose Da Coroa Grande,BR,2022-04-26 07:22:03,-8.8978,-35.1478,77.88,80,73,10.6
369,Bara,NG,2022-04-26 07:22:03,10.3744,10.7288,78.58,52,100,13.91
370,Cayenne,GF,2022-04-26 07:18:39,4.9333,-52.3333,76.08,1,100,1.14
371,Broome,US,2022-04-26 07:21:17,42.2506,-75.833,56.37,76,100,10.36
372,Clarence Town,AU,2022-04-26 07:22:04,-32.5833,151.7833,66.85,93,100,3.38
373,Natal,BR,2022-04-26 07:18:20,-5.795,-35.2094,75.42,100,20,5.75
374,Ribeira Brava,PT,2022-04-26 07:22:05,32.65,-17.0667,60.71,71,13,7.09
375,Hidalgo,MX,2022-04-26 07:22:06,20.5,-99.0,61.18,86,13,6.31
376,Raton,US,2022-04-26 07:17:29,36.9034,-104.4391,38.01,72,0,8.05
377,Riyadh,SA,2022-04-26 07:19:53,24.6877,46.7219,82.54,27,5,11.05
378,Balaka,MW,2022-04-26 07:22:07,-14.9793,34.9558,74.53,70,37,5.73
379,Fayaoue,NC,2022-04-26 07:22:08,-20.65,166.5333,77.41,58,92,20.65
380,San Rafael,AR,2022-04-26 07:22:09,-34.6177,-68.3301,55.22,46,0,5.57
381,Ust-Charyshskaya Pristan,RU,2022-04-26 07:22:09,52.3934,83.6635,53.98,34,60,4.0
382,Arzgir,RU,2022-04-26 07:22:10,45.3728,44.2206,72.54,38,11,13.09
383,Stawell,AU,2022-04-26 07:22:11,-37.05,142.7667,64.29,59,100,7.99
384,Izumo,JP,2022-04-26 07:20:05,35.3667,132.7667,69.75,94,75,18.41
385,Belaya Gora,RU,2022-04-26 07:22:11,68.5333,146.4167,22.82,77,100,3.0
386,Bosaso,SO,2022-04-26 07:22:12,11.2842,49.1816,85.98,84,0,8.05
387,Semey,KZ,2022-04-26 07:22:13,50.4111,80.2275,57.42,23,0,11.18
388,Verkhnyaya Inta,RU,2022-04-26 07:22:13,65.9811,60.3094,39.04,86,97,11.92
389,Hidalgotitlan,MX,2022-04-26 07:22:14,17.7833,-94.6333,78.66,81,100,6.29
390,Bonthe,SL,2022-04-26 07:22:14,7.5264,-12.505,78.73,89,100,8.52
391,Rawson,AR,2022-04-26 07:20:50,-43.3002,-65.1023,58.95,42,100,27.83
392,Sabang,ID,2022-04-26 07:22:15,5.8933,95.3214,83.14,75,96,20.94
393,Russell,US,2022-04-26 07:22:16,32.3502,-85.1999,70.75,78,75,6.91
394,Cacequi,BR,2022-04-26 07:22:16,-29.8836,-54.825,63.93,98,84,15.21
395,Clyde River,CA,2022-04-26 07:22:17,70.4692,-68.5914,8.83,92,100,32.21
396,Qasigiannguit,GL,2022-04-26 07:22:17,68.8193,-51.1922,26.85,84,100,6.13
397,Yerbogachen,RU,2022-04-26 07:22:18,61.2767,108.0108,36.0,68,100,6.04
398,Fitchburg,US,2022-04-26 07:18:47,42.5834,-71.8023,49.15,77,83,5.64
399,Shingu,JP,2022-04-26 07:22:19,33.7333,135.9833,72.86,91,90,14.74
400,Noumea,NC,2022-04-26 07:22:20,-22.2763,166.4572,75.99,99,100,11.39
401,Birao,CF,2022-04-26 07:22:20,10.2849,22.7882,88.66,42,100,7.23
402,Balilihan,PH,2022-04-26 07:22:21,9.7561,123.973,83.39,80,100,9.17
403,Husavik,IS,2022-04-26 07:22:21,66.0449,-17.3389,40.75,84,100,5.99
404,Kutum,SD,2022-04-26 07:22:22,14.2,24.6667,88.16,9,98,4.45
405,Vangaindrano,MG,2022-04-26 07:22:22,-23.35,47.6,76.21,76,4,7.7
406,Bangassou,CF,2022-04-26 07:22:23,4.7413,22.8184,80.24,70,94,2.73
407,Boguchany,RU,2022-04-26 07:22:24,58.3814,97.4531,37.09,98,100,7.25
408,Whitecourt,CA,2022-04-26 07:23:24,54.1502,-115.6855,42.17,84,53,5.21
409,Kidal,ML,2022-04-26 07:23:25,18.4411,1.4078,77.67,18,0,9.95
410,Hammerfest,NO,2022-04-26 07:23:25,70.6634,23.6821,21.65,86,100,8.05
411,South Lake Tahoe,US,2022-04-26 07:23:26,38.9332,-119.9844,47.26,63,0,1.01
412,Diu,IN,2022-04-26 07:23:26,20.7141,70.9822,97.09,34,4,6.76
413,Saint-Augustin,CA,2022-04-26 07:23:27,51.226,-58.6502,32.54,98,100,5.17
414,Havoysund,NO,2022-04-26 07:23:28,70.9963,24.6622,23.23,67,100,27.58
415,Jitauna,BR,2022-04-26 07:23:28,-14.0189,-39.8889,69.94,99,100,1.77
416,Mayo,US,2022-04-26 07:23:29,38.8876,-76.5119,59.25,92,100,4.61
417,Makat,KZ,2022-04-26 07:23:29,47.6469,53.3463,70.66,28,0,13.09
418,Casma,CL,2022-04-26 07:23:30,-41.0082,-73.1244,47.48,95,90,3.87
419,Komsomolskiy,UZ,2022-04-26 07:23:31,40.4272,71.7189,74.12,38,100,2.3
420,Buala,SB,2022-04-26 07:23:31,-8.145,159.5921,82.58,78,45,3.33
421,Bemidji,US,2022-04-26 07:18:57,47.4736,-94.8803,23.9,87,100,5.75
422,Mahibadhoo,MV,2022-04-26 07:23:32,3.7833,72.9667,84.49,68,90,3.02
423,Port Hedland,AU,2022-04-26 07:19:22,-20.3167,118.5667,93.25,33,98,12.66
424,Drochia,MD,2022-04-26 07:23:33,48.035,27.8161,59.63,59,11,8.7
425,Oriximina,BR,2022-04-26 07:23:34,-1.7656,-55.8661,73.18,95,72,3.0
426,Ziro,IN,2022-04-26 07:23:34,27.6333,93.8333,61.54,57,27,3.29
427,Odate,JP,2022-04-26 07:23:35,40.2686,140.5683,69.94,68,75,3.44
428,Yeovil,GB,2022-04-26 07:23:36,50.9416,-2.6321,47.57,91,20,5.99
429,Massakory,TD,2022-04-26 07:23:36,12.996,15.7293,93.34,34,100,10.51
430,Khorixas,NA,2022-04-26 07:23:37,-20.3667,14.9667,74.93,32,3,7.34
431,Dungarpur,IN,2022-04-26 07:23:37,23.8333,73.7167,101.37,10,0,1.16
432,Sigli,ID,2022-04-26 07:23:38,5.3848,95.9609,84.69,71,100,2.39
433,Manicore,BR,2022-04-26 07:23:38,-5.8092,-61.3003,73.11,97,71,2.3
434,Ambon,ID,2022-04-26 07:23:39,-3.6954,128.1814,82.54,83,40,3.44
435,Lardos,GR,2022-04-26 07:23:40,36.0942,28.0157,67.82,60,100,2.15
436,Sioux Lookout,CA,2022-04-26 07:23:40,50.1001,-91.917,15.87,92,100,5.75
437,Henties Bay,NA,2022-04-26 07:23:41,-22.116,14.2845,61.81,76,0,5.64
438,Kouqian,CN,2022-04-26 07:23:42,43.6391,126.4578,58.26,23,5,23.38
439,Aquiraz,BR,2022-04-26 07:23:42,-3.9014,-38.3911,78.89,92,69,10.8
440,Igrim,RU,2022-04-26 07:23:43,63.1906,64.4162,36.61,100,100,6.76
441,Ambilobe,MG,2022-04-26 07:23:44,-13.2,49.05,83.68,61,10,6.6
442,Kameno,BG,2022-04-26 07:23:44,42.5667,27.3,71.89,61,20,12.66
443,Lakes Entrance,AU,2022-04-26 07:23:45,-37.8811,147.981,63.16,87,91,9.71
444,Macenta,GN,2022-04-26 07:23:45,8.5435,-9.471,69.55,97,99,0.36
445,Sungairaya,ID,2022-04-26 07:23:46,0.7,108.9,86.92,64,93,7.23
446,Kaeo,NZ,2022-04-26 07:23:47,-35.1,173.7833,62.33,85,86,1.36
447,Constantine,DZ,2022-04-26 07:23:47,36.365,6.6147,60.21,63,0,2.3
448,Nirmal,IN,2022-04-26 07:23:48,19.1,78.35,107.64,9,0,8.61
449,Cozumel,MX,2022-04-26 07:22:57,20.5083,-86.9458,74.95,90,0,10.02
450,Killybegs,IE,2022-04-26 07:23:49,54.6333,-8.45,47.91,82,35,9.15
451,Clovis,US,2022-04-26 07:22:32,36.8252,-119.7029,67.89,52,40,11.5
452,Half Moon Bay,US,2022-04-26 07:24:50,37.4636,-122.4286,55.87,80,0,21.85
453,Cherepovets,RU,2022-04-26 07:21:04,59.1333,37.9,44.42,93,100,11.18
454,Adrar,MR,2022-04-26 07:24:51,20.5022,-10.0711,67.01,43,0,10.09
455,Raga,SS,2022-04-26 07:24:51,8.4596,25.678,86.23,47,100,5.44
456,Katsuura,JP,2022-04-26 07:24:52,35.1333,140.3,71.62,88,100,25.23
457,Grong,NO,2022-04-26 07:22:20,64.4654,12.3149,31.28,75,88,8.05
458,Sao Joao Da Barra,BR,2022-04-26 07:24:53,-21.6403,-41.0511,71.78,89,3,4.54
459,Asyut,EG,2022-04-26 07:24:53,27.181,31.1837,87.12,22,2,6.55
460,Buin,CL,2022-04-26 07:24:54,-33.7333,-70.75,60.73,90,100,0.94
461,Laguna,US,2022-04-26 07:21:19,38.421,-121.4238,60.46,69,13,1.99
462,Iisalmi,FI,2022-04-26 07:24:55,63.5592,27.1907,33.69,96,100,11.21
463,Esperantinopolis,BR,2022-04-26 07:24:55,-4.8667,-44.7083,71.2,97,55,1.99
464,Bathsheba,BB,2022-04-26 07:24:56,13.2167,-59.5167,77.61,94,75,14.97
465,Mantua,IT,2022-04-26 07:21:56,45.1667,10.7833,57.34,84,73,5.99
466,Inuvik,CA,2022-04-26 07:24:57,68.3499,-133.7218,22.06,93,75,8.05
467,San Andres,CO,2022-04-26 07:24:57,12.5847,-81.7006,80.62,83,20,13.8
468,Halifax,CA,2022-04-26 07:20:32,44.6453,-63.5724,44.69,89,99,1.99
469,Ust-Nera,RU,2022-04-26 07:24:58,64.5667,143.2,26.01,72,98,4.25
470,Port-Cartier,CA,2022-04-26 07:24:59,50.0334,-66.8654,35.82,99,100,9.01
471,Maracas,BR,2022-04-26 07:24:59,-13.4411,-40.4308,63.32,85,81,4.99
472,General Roca,AR,2022-04-26 07:25:00,-39.0333,-67.5833,55.62,41,97,12.8
473,Sault Sainte Marie,CA,2022-04-26 07:21:28,46.5168,-84.3333,34.09,79,100,18.41
474,Villa Maria,AR,2022-04-26 07:25:01,-32.4075,-63.2402,61.65,94,0,4.79
475,Vila,PT,2022-04-26 07:25:01,42.0304,-8.1588,45.48,92,80,2.75
476,Kovdor,RU,2022-04-26 07:25:02,67.5662,30.4758,27.9,73,100,15.28
477,Ilo,PE,2022-04-26 07:25:02,-17.6394,-71.3375,66.16,84,100,6.69
478,Aswan,EG,2022-04-26 07:25:03,24.0934,32.907,90.19,16,0,6.67
479,Lolodorf,CM,2022-04-26 07:25:03,3.2333,10.7333,73.78,95,99,1.43
480,Onega,RU,2022-04-26 07:25:04,63.9061,38.1404,35.92,96,100,6.71
481,Nchelenge,ZM,2022-04-26 07:25:04,-9.3451,28.734,71.04,80,100,6.29
482,Kabinda,CD,2022-04-26 07:25:05,-6.1333,24.4833,73.9,79,100,3.15
483,Prince Rupert,CA,2022-04-26 07:20:08,54.3161,-130.3201,44.29,87,75,10.36
484,Chicama,PE,2022-04-26 07:25:06,-7.8447,-79.1469,59.54,87,99,4.34
485,Adre,TD,2022-04-26 07:25:06,13.4667,22.2,91.56,27,100,10.78
486,Ushtobe,KZ,2022-04-26 07:25:07,45.2514,77.9838,60.44,37,0,8.39
487,George Town,MY,2022-04-26 07:20:40,5.4112,100.3354,91.35,69,20,8.05
488,Caridad,PH,2022-04-26 07:25:08,10.8315,124.7518,81.5,84,100,11.41
489,Fiumicino,IT,2022-04-26 07:25:08,41.7675,12.2291,65.01,73,0,5.75
490,Port Pirie,AU,2022-04-26 07:25:09,-33.1833,138.0167,66.29,77,100,8.59
491,Tiznit,MA,2022-04-26 07:25:09,29.5833,-9.5,54.23,90,89,6.55
492,Saquena,PE,2022-04-26 07:25:10,-4.6667,-73.5167,71.56,99,91,1.61
493,Peniche,PT,2022-04-26 07:25:10,39.3558,-9.3811,58.28,94,18,7.2
494,Kushiro,JP,2022-04-26 07:25:11,42.975,144.3747,47.35,100,100,3.44
495,Taksimo,RU,2022-04-26 07:24:14,56.3444,114.8794,36.64,37,100,5.03
496,Constitucion,CL,2022-04-26 07:25:12,-35.3333,-72.4167,55.87,84,100,15.28
497,Saint-Pierre,RE,2022-04-26 07:25:12,-21.3393,55.4781,82.08,61,0,25.32
498,Waddan,LY,2022-04-26 07:26:13,29.1614,16.139,73.18,30,0,11.95
499,Belica,BG,2022-04-26 07:26:13,41.9569,23.5725,60.26,52,0,2.46
500,Okitipupa,NG,2022-04-26 07:26:14,6.5047,4.7839,79.63,89,97,3.15
501,Tecpan,GT,2022-04-26 07:26:15,14.7623,-90.9947,52.9,92,25,1.1
502,Jalu,LY,2022-04-26 07:26:15,29.0331,21.5482,80.98,18,36,15.41
503,Erice,IT,2022-04-26 07:26:16,38.037,12.5865,62.37,72,0,3.44
504,Barra Do Garcas,BR,2022-04-26 07:26:16,-15.89,-52.2567,71.65,80,25,1.97
505,Tessalit,ML,2022-04-26 07:26:17,20.1986,1.0114,74.19,18,0,4.45
506,Qaqortoq,GL,2022-04-26 07:26:17,60.7167,-46.0333,32.99,94,100,7.72
507,Doka,SD,2022-04-26 07:26:18,13.5167,35.7667,91.78,21,100,14.65
508,Diffa,NE,2022-04-26 07:26:19,13.3154,12.6113,90.55,38,9,16.04
509,Tatawin,TN,2022-04-26 07:26:19,32.9297,10.4518,64.98,60,100,11.3
510,Ambanja,MG,2022-04-26 07:26:20,-13.6833,48.45,85.93,65,10,1.68
511,Wundanyi,KE,2022-04-26 07:26:20,-3.4019,38.364,72.72,55,26,2.33
512,Jinchang,CN,2022-04-26 07:26:21,38.4953,102.1739,67.68,18,9,9.26
513,Loa Janan,ID,2022-04-26 07:26:21,-0.583,117.095,80.74,86,100,1.59
514,La Ronge,CA,2022-04-26 07:26:22,55.1001,-105.2842,25.05,46,0,9.22
515,Mamit,IN,2022-04-26 07:26:22,23.9333,92.4833,92.23,43,20,5.75
516,Bachaquero,VE,2022-04-26 07:26:23,9.9694,-71.1494,78.28,83,96,1.34
517,Namatanai,PG,2022-04-26 07:26:23,-3.6667,152.4333,83.14,71,9,7.81
518,Sharkan,RU,2022-04-26 07:26:24,57.2989,53.8712,57.85,72,100,15.75
519,Thanh Hoa,VN,2022-04-26 07:26:24,19.8,105.7667,92.52,54,8,12.1
520,Ahipara,NZ,2022-04-26 07:26:25,-35.1667,173.1667,61.07,80,58,7.25
521,Necochea,AR,2022-04-26 07:25:07,-38.5473,-58.7368,51.84,68,98,7.85
522,Manadhoo,MV,2022-04-26 07:26:26,5.7667,73.3833,84.94,69,36,4.52
523,Dubti,ET,2022-04-26 07:26:27,11.7361,41.0853,90.57,38,97,5.75
524,Deputatskiy,RU,2022-04-26 07:26:27,69.3,139.9,16.45,85,100,2.55
525,Meulaboh,ID,2022-04-26 07:26:28,4.1363,96.1285,76.01,92,100,2.17
526,Korla,CN,2022-04-26 07:26:28,41.7597,86.1469,70.52,14,100,12.19
527,Ugrinovci,RS,2022-04-26 07:26:29,44.8783,20.1869,63.97,71,0,6.91
528,Stornoway,GB,2022-04-26 07:26:30,58.2093,-6.3865,44.92,91,75,9.22
529,Mufumbwe,ZM,2022-04-26 07:26:30,-13.6833,24.8,70.32,65,63,6.69
530,Wajima,JP,2022-04-26 07:26:31,37.4,136.9,65.08,94,75,4.61
531,Bonavista,CA,2022-04-26 07:26:31,48.6499,-53.1147,34.97,93,100,10.76
532,Pitimbu,BR,2022-04-26 07:26:32,-7.4706,-34.8086,73.99,76,63,9.37
533,Gravdal,NO,2022-04-26 07:26:32,68.1214,13.5031,30.09,59,40,13.8
534,Xiongzhou,CN,2022-04-26 07:26:33,25.1167,114.3,87.53,63,55,8.16
535,Svetlogorsk,BY,2022-04-26 07:26:33,52.6333,29.7333,50.85,90,100,8.79
536,Birjand,IR,2022-04-26 07:26:34,32.8663,59.2211,88.27,9,40,13.8
537,Altamira,BR,2022-04-26 07:26:34,-3.2033,-52.2064,70.48,99,53,1.97
538,Ust-Tsilma,RU,2022-04-26 07:26:35,65.441,52.1498,38.19,95,100,9.66
539,Solnechnyy,RU,2022-04-26 07:26:35,50.7214,136.6319,33.06,99,100,7.7
540,Beringovskiy,RU,2022-04-26 07:26:36,63.05,179.3167,31.89,99,100,13.89
541,Mvuma,ZW,2022-04-26 07:26:36,-19.2792,30.5283,67.42,66,5,10.36
542,Pangnirtung,CA,2022-04-26 07:26:37,66.1451,-65.7125,-12.6,100,96,1.7
543,Cap Malheureux,MU,2022-04-26 07:26:38,-19.9842,57.6142,81.46,62,0,8.99
544,Dukat,RU,2022-04-26 07:27:38,62.55,155.55,19.92,93,100,6.29
545,Hovd,MN,2022-04-26 07:23:32,48.0056,91.6419,41.7,23,100,6.17
546,Itarema,BR,2022-04-26 07:27:39,-2.9248,-39.9167,75.92,90,100,10.89
547,Batagay,RU,2022-04-26 07:27:39,67.6333,134.6333,26.4,72,92,2.95
548,Los Algarrobos,PA,2022-04-26 07:27:40,8.5,-82.4333,74.35,89,80,2.13
549,Gigmoto,PH,2022-04-26 07:27:41,13.7796,124.39,84.74,75,77,9.84
550,Dubasari,MD,2022-04-26 07:27:41,47.2631,29.1608,63.39,57,0,8.72
551,Zeerust,ZA,2022-04-26 07:27:42,-25.5369,26.0751,61.16,24,0,4.29
552,Okato,NZ,2022-04-26 07:27:42,-39.2,173.8833,59.18,83,77,4.0
553,Conde,BR,2022-04-26 07:27:42,-7.2597,-34.9075,72.86,100,40,2.3
554,Khani,GE,2022-04-26 07:27:43,41.9563,42.9566,71.17,37,0,3.96
555,Bintulu,MY,2022-04-26 07:27:27,3.1667,113.0333,91.81,58,40,6.91
556,Manzhouli,CN,2022-04-26 07:27:44,49.6,117.4333,45.05,26,100,20.27
557,Beaverlodge,CA,2022-04-26 07:27:44,55.2166,-119.4361,36.75,83,89,6.93
558,Nome,US,2022-04-26 07:23:07,64.5011,-165.4064,32.07,86,0,6.91
559,Numan,NG,2022-04-26 07:27:45,9.4667,12.0333,86.74,51,100,10.58
560,Novyy Svit,UA,2022-04-26 07:27:46,47.8059,38.0211,68.29,55,96,3.24
561,Fez,MA,2022-04-26 07:27:46,34.0372,-4.9998,55.65,100,40,2.3
562,Kaputa,ZM,2022-04-26 07:27:47,-8.4689,29.6619,72.34,82,72,3.91
563,Cherskiy,RU,2022-04-26 07:27:47,68.75,161.3,26.76,86,100,7.07
564,San Juan De Uraba,CO,2022-04-26 07:27:48,8.7592,-76.5297,77.56,86,63,2.57
565,San Quintin,MX,2022-04-26 07:27:48,30.4833,-115.95,60.58,77,6,6.26
566,Duluth,US,2022-04-26 07:27:05,46.7833,-92.1066,27.55,73,100,16.11
567,Manakara,MG,2022-04-26 07:27:49,-22.1333,48.0167,77.92,72,3,7.36
568,Nizhniy Odes,RU,2022-04-26 07:27:50,63.6445,54.856,40.64,95,100,11.03
569,Malanje,AO,2022-04-26 07:27:50,-9.5402,16.341,68.16,85,100,4.0
570,Bajil,YE,2022-04-26 07:27:51,15.0584,43.2851,92.34,40,15,5.39
571,Kawalu,ID,2022-04-26 07:27:51,-7.3817,108.2082,84.49,70,100,1.52
572,Neuquen,AR,2022-04-26 07:25:21,-38.9516,-68.0591,46.29,81,0,3.44
573,Slave Lake,CA,2022-04-26 07:27:52,55.2834,-114.769,42.78,52,0,11.5
574,Whitefish,US,2022-04-26 07:27:53,48.4111,-114.3376,47.41,74,20,5.75
575,Khor,RU,2022-04-26 07:27:53,47.8861,134.9464,42.35,97,100,6.33
576,Kirishi,RU,2022-04-26 07:27:54,59.4471,32.0205,40.55,95,100,4.54
577,Gondanglegi,ID,2022-04-26 07:27:55,-7.7479,112.0132,85.91,73,96,8.21
578,Zhongshu,CN,2022-04-26 07:27:56,24.5167,103.7667,85.93,18,0,11.88
579,Soyo,AO,2022-04-26 07:27:57,-6.1349,12.3689,78.89,85,100,3.85
580,Mbuji-Mayi,CD,2022-04-26 07:27:57,-6.15,23.6,72.95,89,100,2.59
581,Choix,MX,2022-04-26 07:27:58,26.7092,-108.3219,69.98,25,0,3.96
582,Gniezno,PL,2022-04-26 07:27:59,52.5348,17.5826,50.9,67,14,6.26
583,Esqueda,MX,2022-04-26 07:28:00,30.7167,-109.5833,61.59,18,3,6.62
584,Vrangel,RU,2022-04-26 07:28:01,42.7297,133.0839,49.35,85,33,12.75
585,Novoseleznevo,RU,2022-04-26 07:28:02,55.6821,69.2056,57.51,47,6,10.38
